region	chr	midPos	Nsites
(232398,232897)(232400,232899)(232400,232900)	Mt	232650	501	0.114307
(232498,232997)(232500,232999)(232500,233000)	Mt	232750	501	0.117383
(232598,233097)(232600,233099)(232600,233100)	Mt	232850	501	0.116290
(232698,233197)(232700,233199)(232700,233200)	Mt	232950	501	0.108969
(232798,233297)(232800,233299)(232800,233300)	Mt	233050	501	0.103208
(232898,233397)(232900,233399)(232900,233400)	Mt	233150	501	0.108687
(232998,233497)(233000,233499)(233000,233500)	Mt	233250	501	0.111456
(233098,233597)(233100,233599)(233100,233600)	Mt	233350	501	0.118100
(233198,233697)(233200,233699)(233200,233700)	Mt	233450	501	0.116078
(233298,233797)(233300,233799)(233300,233800)	Mt	233550	501	0.112479
(233398,233897)(233400,233899)(233400,233900)	Mt	233650	501	0.117598
(233498,233997)(233500,233999)(233500,234000)	Mt	233750	501	0.114835
(233598,234097)(233600,234099)(233600,234100)	Mt	233850	501	0.101203
(233698,234197)(233700,234199)(233700,234200)	Mt	233950	501	0.099284
(233798,234297)(233800,234299)(233800,234300)	Mt	234050	501	0.101883
(233898,234397)(233900,234399)(233900,234400)	Mt	234150	501	0.092889
(233998,234497)(234000,234499)(234000,234500)	Mt	234250	501	0.093367
(234098,234597)(234100,234599)(234100,234600)	Mt	234350	501	0.096067
(234198,234697)(234200,234699)(234200,234700)	Mt	234450	501	0.099599
(234298,234797)(234300,234799)(234300,234800)	Mt	234550	501	0.103835
(234398,234897)(234400,234899)(234400,234900)	Mt	234650	501	0.103193
(234498,234997)(234500,234999)(234500,235000)	Mt	234750	501	0.094191
(234598,235097)(234600,235099)(234600,235100)	Mt	234850	501	0.092539
(234698,235197)(234700,235199)(234700,235200)	Mt	234950	501	0.095433
(234798,235297)(234800,235299)(234800,235300)	Mt	235050	501	0.093930
(234898,235397)(234900,235399)(234900,235400)	Mt	235150	501	0.088629
(234998,235497)(235000,235499)(235000,235500)	Mt	235250	501	0.097217
(235098,235597)(235100,235599)(235100,235600)	Mt	235350	501	0.096300
(235198,235697)(235200,235699)(235200,235700)	Mt	235450	501	0.086539
(235298,235797)(235300,235799)(235300,235800)	Mt	235550	501	0.092745
(235398,235897)(235400,235899)(235400,235900)	Mt	235650	501	0.105654
(235498,235997)(235500,235999)(235500,236000)	Mt	235750	501	0.105280
(235598,236097)(235600,236099)(235600,236100)	Mt	235850	501	0.105062
(235698,236197)(235700,236199)(235700,236200)	Mt	235950	501	0.108248
(235798,236297)(235800,236299)(235800,236300)	Mt	236050	501	0.111290
(235898,236397)(235900,236399)(235900,236400)	Mt	236150	501	0.104769
(235998,236497)(236000,236499)(236000,236500)	Mt	236250	501	0.106310
(236098,236597)(236100,236599)(236100,236600)	Mt	236350	501	0.113161
(236198,236697)(236200,236699)(236200,236700)	Mt	236450	501	0.122134
(236298,236797)(236300,236799)(236300,236800)	Mt	236550	501	0.113838
(236398,236897)(236400,236899)(236400,236900)	Mt	236650	501	0.116173
(236498,236997)(236500,236999)(236500,237000)	Mt	236750	501	0.119915
(236598,237097)(236600,237099)(236600,237100)	Mt	236850	501	0.124135
(236698,237197)(236700,237199)(236700,237200)	Mt	236950	501	0.113346
(236798,237297)(236800,237299)(236800,237300)	Mt	237050	501	0.122096
(236898,237397)(236900,237399)(236900,237400)	Mt	237150	501	0.123103
(236998,237497)(237000,237499)(237000,237500)	Mt	237250	501	0.113478
(237098,237597)(237100,237599)(237100,237600)	Mt	237350	501	0.109764
(237198,237697)(237200,237699)(237200,237700)	Mt	237450	501	0.115423
(237298,237797)(237300,237799)(237300,237800)	Mt	237550	501	0.108446
(237398,237897)(237400,237899)(237400,237900)	Mt	237650	501	0.108654
(237498,237997)(237500,237999)(237500,238000)	Mt	237750	501	0.104209
(237598,238097)(237600,238099)(237600,238100)	Mt	237850	501	0.101274
(237698,238197)(237700,238199)(237700,238200)	Mt	237950	501	0.101998
(237798,238297)(237800,238299)(237800,238300)	Mt	238050	501	0.106178
(237898,238397)(237900,238399)(237900,238400)	Mt	238150	501	0.100042
(237998,238497)(238000,238499)(238000,238500)	Mt	238250	501	0.103950
(238098,238597)(238100,238599)(238100,238600)	Mt	238350	501	0.095921
(238198,238697)(238200,238699)(238200,238700)	Mt	238450	501	0.088295
(238298,238797)(238300,238799)(238300,238800)	Mt	238550	501	0.085795
(238398,238897)(238400,238899)(238400,238900)	Mt	238650	501	0.091633
(238498,238997)(238500,238999)(238500,239000)	Mt	238750	501	0.094956
(238598,239097)(238600,239099)(238600,239100)	Mt	238850	501	0.106385
(238698,239197)(238700,239199)(238700,239200)	Mt	238950	501	0.111901
(238798,239297)(238800,239299)(238800,239300)	Mt	239050	501	0.117196
(238898,239397)(238900,239399)(238900,239400)	Mt	239150	501	0.113185
(238998,239497)(239000,239499)(239000,239500)	Mt	239250	501	0.111043
(239098,239597)(239100,239599)(239100,239600)	Mt	239350	501	0.101179
(239198,239697)(239200,239699)(239200,239700)	Mt	239450	501	0.103945
(239298,239797)(239300,239799)(239300,239800)	Mt	239550	501	0.095106
(239398,239897)(239400,239899)(239400,239900)	Mt	239650	501	0.100631
(239498,239997)(239500,239999)(239500,240000)	Mt	239750	501	0.109778
(239598,240097)(239600,240099)(239600,240100)	Mt	239850	501	0.113875
(239698,240197)(239700,240199)(239700,240200)	Mt	239950	501	0.105478
(239798,240297)(239800,240299)(239800,240300)	Mt	240050	501	0.109411
(239898,240397)(239900,240399)(239900,240400)	Mt	240150	501	0.106237
(239998,240497)(240000,240499)(240000,240500)	Mt	240250	501	0.093301
(240098,240597)(240100,240599)(240100,240600)	Mt	240350	501	0.101334
(240198,240697)(240200,240699)(240200,240700)	Mt	240450	501	0.106066
(240298,240797)(240300,240799)(240300,240800)	Mt	240550	501	0.106302
(240398,240897)(240400,240899)(240400,240900)	Mt	240650	501	0.102885
(240498,240997)(240500,240999)(240500,241000)	Mt	240750	501	0.107552
(240598,241097)(240600,241099)(240600,241100)	Mt	240850	501	0.108555
(240698,241197)(240700,241199)(240700,241200)	Mt	240950	501	0.105583
(240798,241297)(240800,241299)(240800,241300)	Mt	241050	501	0.096330
(240898,241397)(240900,241399)(240900,241400)	Mt	241150	501	0.096657
(240998,241497)(241000,241499)(241000,241500)	Mt	241250	501	0.095020
(241098,241597)(241100,241599)(241100,241600)	Mt	241350	501	0.089415
(241198,241697)(241200,241699)(241200,241700)	Mt	241450	501	0.097479
(241298,241797)(241300,241799)(241300,241800)	Mt	241550	501	0.103859
(241398,241897)(241400,241899)(241400,241900)	Mt	241650	501	0.109532
(241498,241997)(241500,241999)(241500,242000)	Mt	241750	501	0.108174
(241598,242097)(241600,242099)(241600,242100)	Mt	241850	501	0.106395
(241698,242197)(241700,242199)(241700,242200)	Mt	241950	501	0.101569
(241798,242297)(241800,242299)(241800,242300)	Mt	242050	501	0.107687
(241898,242397)(241900,242399)(241900,242400)	Mt	242150	501	0.107522
(241998,242497)(242000,242499)(242000,242500)	Mt	242250	501	0.103903
(242098,242597)(242100,242599)(242100,242600)	Mt	242350	501	0.100822
(242198,242697)(242200,242699)(242200,242700)	Mt	242450	501	0.102640
(242298,242797)(242300,242799)(242300,242800)	Mt	242550	501	0.095203
(242398,242897)(242400,242899)(242400,242900)	Mt	242650	501	0.096725
(242498,242997)(242500,242999)(242500,243000)	Mt	242750	501	0.102567
(242598,243097)(242600,243099)(242600,243100)	Mt	242850	501	0.104555
(242698,243197)(242700,243199)(242700,243200)	Mt	242950	501	0.108655
(242798,243297)(242800,243299)(242800,243300)	Mt	243050	501	0.114166
(242898,243397)(242900,243399)(242900,243400)	Mt	243150	501	0.107410
(242998,243497)(243000,243499)(243000,243500)	Mt	243250	501	0.107006
(243098,243597)(243100,243599)(243100,243600)	Mt	243350	501	0.105481
(243198,243697)(243200,243699)(243200,243700)	Mt	243450	501	0.100275
(243298,243797)(243300,243799)(243300,243800)	Mt	243550	501	0.095959
(243398,243897)(243400,243899)(243400,243900)	Mt	243650	501	0.096032
(243498,243997)(243500,243999)(243500,244000)	Mt	243750	501	0.101899
(243598,244097)(243600,244099)(243600,244100)	Mt	243850	501	0.102098
(243698,244197)(243700,244199)(243700,244200)	Mt	243950	501	0.100208
(243798,244297)(243800,244299)(243800,244300)	Mt	244050	501	0.101125
(243898,244397)(243900,244399)(243900,244400)	Mt	244150	501	0.100231
(243998,244497)(244000,244499)(244000,244500)	Mt	244250	501	0.097648
(244098,244597)(244100,244599)(244100,244600)	Mt	244350	501	0.102027
(244198,244697)(244200,244699)(244200,244700)	Mt	244450	501	0.111444
(244298,244797)(244300,244799)(244300,244800)	Mt	244550	501	0.105230
(244398,244897)(244400,244899)(244400,244900)	Mt	244650	501	0.112521
(244498,244997)(244500,244999)(244500,245000)	Mt	244750	501	0.113770
(244598,245097)(244600,245099)(244600,245100)	Mt	244850	501	0.112118
(244698,245197)(244700,245199)(244700,245200)	Mt	244950	501	0.104267
(244798,245297)(244800,245299)(244800,245300)	Mt	245050	501	0.108040
(244898,245397)(244900,245399)(244900,245400)	Mt	245150	501	0.097167
(244998,245497)(245000,245499)(245000,245500)	Mt	245250	501	0.093461
(245098,245597)(245100,245599)(245100,245600)	Mt	245350	501	0.092524
(245198,245697)(245200,245699)(245200,245700)	Mt	245450	501	0.106528
(245298,245797)(245300,245799)(245300,245800)	Mt	245550	501	0.105219
(245398,245897)(245400,245899)(245400,245900)	Mt	245650	501	0.115576
(245498,245997)(245500,245999)(245500,246000)	Mt	245750	501	0.111937
(245598,246097)(245600,246099)(245600,246100)	Mt	245850	501	0.113387
(245698,246197)(245700,246199)(245700,246200)	Mt	245950	501	0.097644
(245798,246297)(245800,246299)(245800,246300)	Mt	246050	501	0.102038
(245898,246397)(245900,246399)(245900,246400)	Mt	246150	501	0.104795
(245998,246497)(246000,246499)(246000,246500)	Mt	246250	501	0.106873
(246098,246597)(246100,246599)(246100,246600)	Mt	246350	501	0.106242
(246198,246697)(246200,246699)(246200,246700)	Mt	246450	501	0.105160
(246298,246797)(246300,246799)(246300,246800)	Mt	246550	501	0.102069
(246398,246897)(246400,246899)(246400,246900)	Mt	246650	501	0.106394
(246498,246997)(246500,246999)(246500,247000)	Mt	246750	501	0.109382
(246598,247097)(246600,247099)(246600,247100)	Mt	246850	501	0.105278
(246698,247197)(246700,247199)(246700,247200)	Mt	246950	501	0.111620
(246798,247297)(246800,247299)(246800,247300)	Mt	247050	501	0.121685
(246898,247397)(246900,247399)(246900,247400)	Mt	247150	501	0.112142
(246998,247497)(247000,247499)(247000,247500)	Mt	247250	501	0.107221
(247098,247597)(247100,247599)(247100,247600)	Mt	247350	501	0.107011
(247198,247697)(247200,247699)(247200,247700)	Mt	247450	501	0.104177
(247298,247797)(247300,247799)(247300,247800)	Mt	247550	501	0.088986
(247398,247897)(247400,247899)(247400,247900)	Mt	247650	501	0.086256
(247498,247997)(247500,247999)(247500,248000)	Mt	247750	501	0.090065
(247598,248097)(247600,248099)(247600,248100)	Mt	247850	501	0.099295
(247698,248197)(247700,248199)(247700,248200)	Mt	247950	501	0.098038
(247798,248297)(247800,248299)(247800,248300)	Mt	248050	501	0.098276
(247898,248397)(247900,248399)(247900,248400)	Mt	248150	501	0.104127
(247998,248497)(248000,248499)(248000,248500)	Mt	248250	501	0.104610
(248098,248597)(248100,248599)(248100,248600)	Mt	248350	501	0.105617
(248198,248697)(248200,248699)(248200,248700)	Mt	248450	501	0.111871
(248298,248797)(248300,248799)(248300,248800)	Mt	248550	501	0.108890
(248398,248897)(248400,248899)(248400,248900)	Mt	248650	501	0.108885
(248498,248997)(248500,248999)(248500,249000)	Mt	248750	501	0.100944
(248598,249097)(248600,249099)(248600,249100)	Mt	248850	501	0.098417
(248698,249197)(248700,249199)(248700,249200)	Mt	248950	501	0.100084
(248798,249297)(248800,249299)(248800,249300)	Mt	249050	501	0.107525
(248898,249397)(248900,249399)(248900,249400)	Mt	249150	501	0.104420
(248998,249497)(249000,249499)(249000,249500)	Mt	249250	501	0.114147
(249098,249597)(249100,249599)(249100,249600)	Mt	249350	501	0.110434
(249198,249697)(249200,249699)(249200,249700)	Mt	249450	501	0.103480
(249298,249797)(249300,249799)(249300,249800)	Mt	249550	501	0.104221
(249398,249897)(249400,249899)(249400,249900)	Mt	249650	501	0.106983
(249498,249997)(249500,249999)(249500,250000)	Mt	249750	501	0.100287
(249598,250097)(249600,250099)(249600,250100)	Mt	249850	501	0.096023
(249698,250197)(249700,250199)(249700,250200)	Mt	249950	501	0.093496
(249798,250297)(249800,250299)(249800,250300)	Mt	250050	501	0.093279
(249898,250397)(249900,250399)(249900,250400)	Mt	250150	501	0.098685
(249998,250497)(250000,250499)(250000,250500)	Mt	250250	501	0.117801
(250098,250597)(250100,250599)(250100,250600)	Mt	250350	501	0.121079
(250198,250697)(250200,250699)(250200,250700)	Mt	250450	501	0.123263
(250298,250797)(250300,250799)(250300,250800)	Mt	250550	501	0.117046
(250398,250897)(250400,250899)(250400,250900)	Mt	250650	501	0.114731
(250498,250997)(250500,250999)(250500,251000)	Mt	250750	501	0.105073
(250598,251097)(250600,251099)(250600,251100)	Mt	250850	501	0.106191
(250698,251197)(250700,251199)(250700,251200)	Mt	250950	501	0.114567
(250798,251297)(250800,251299)(250800,251300)	Mt	251050	501	0.127383
(250898,251397)(250900,251399)(250900,251400)	Mt	251150	501	0.121006
(250998,251497)(251000,251499)(251000,251500)	Mt	251250	501	0.120399
(251098,251597)(251100,251599)(251100,251600)	Mt	251350	501	0.117166
(251198,251697)(251200,251699)(251200,251700)	Mt	251450	501	0.112382
(251298,251797)(251300,251799)(251300,251800)	Mt	251550	501	0.105437
(251398,251897)(251400,251899)(251400,251900)	Mt	251650	501	0.112947
(251498,251997)(251500,251999)(251500,252000)	Mt	251750	501	0.112695
(251598,252097)(251600,252099)(251600,252100)	Mt	251850	501	0.110799
(251698,252197)(251700,252199)(251700,252200)	Mt	251950	501	0.110557
(251798,252297)(251800,252299)(251800,252300)	Mt	252050	501	0.108638
(251898,252397)(251900,252399)(251900,252400)	Mt	252150	501	0.104846
(251998,252497)(252000,252499)(252000,252500)	Mt	252250	501	0.101544
(252098,252597)(252100,252599)(252100,252600)	Mt	252350	501	0.110739
(252198,252697)(252200,252699)(252200,252700)	Mt	252450	501	0.115199
(252298,252797)(252300,252799)(252300,252800)	Mt	252550	501	0.115846
(252398,252897)(252400,252899)(252400,252900)	Mt	252650	501	0.108651
(252498,252997)(252500,252999)(252500,253000)	Mt	252750	501	0.114455
(252598,253097)(252600,253099)(252600,253100)	Mt	252850	501	0.117448
(252698,253197)(252700,253199)(252700,253200)	Mt	252950	501	0.116947
(252798,253297)(252800,253299)(252800,253300)	Mt	253050	501	0.113714
(252898,253397)(252900,253399)(252900,253400)	Mt	253150	501	0.120948
(252998,253497)(253000,253499)(253000,253500)	Mt	253250	501	0.124627
(253098,253597)(253100,253599)(253100,253600)	Mt	253350	501	0.115245
(253198,253697)(253200,253699)(253200,253700)	Mt	253450	501	0.102522
(253298,253797)(253300,253799)(253300,253800)	Mt	253550	501	0.113297
(253398,253897)(253400,253899)(253400,253900)	Mt	253650	501	0.121703
(253498,253997)(253500,253999)(253500,254000)	Mt	253750	501	0.108327
(253598,254097)(253600,254099)(253600,254100)	Mt	253850	501	0.111002
(253698,254197)(253700,254199)(253700,254200)	Mt	253950	501	0.117558
(253798,254297)(253800,254299)(253800,254300)	Mt	254050	501	0.116578
(253898,254397)(253900,254399)(253900,254400)	Mt	254150	501	0.105970
(253998,254497)(254000,254499)(254000,254500)	Mt	254250	501	0.108315
(254098,254597)(254100,254599)(254100,254600)	Mt	254350	501	0.109042
(254198,254697)(254200,254699)(254200,254700)	Mt	254450	501	0.115275
(254298,254797)(254300,254799)(254300,254800)	Mt	254550	501	0.117652
(254398,254897)(254400,254899)(254400,254900)	Mt	254650	501	0.114184
(254498,254997)(254500,254999)(254500,255000)	Mt	254750	501	0.120265
(254598,255097)(254600,255099)(254600,255100)	Mt	254850	501	0.120012
(254698,255197)(254700,255199)(254700,255200)	Mt	254950	501	0.110875
(254798,255297)(254800,255299)(254800,255300)	Mt	255050	501	0.096294
(254898,255397)(254900,255399)(254900,255400)	Mt	255150	501	0.098441
(254998,255497)(255000,255499)(255000,255500)	Mt	255250	501	0.102466
(255098,255597)(255100,255599)(255100,255600)	Mt	255350	501	0.095404
(255198,255697)(255200,255699)(255200,255700)	Mt	255450	501	0.094452
(255298,255797)(255300,255799)(255300,255800)	Mt	255550	501	0.097560
(255398,255897)(255400,255899)(255400,255900)	Mt	255650	501	0.102015
(255498,255997)(255500,255999)(255500,256000)	Mt	255750	501	0.089490
(255598,256097)(255600,256099)(255600,256100)	Mt	255850	501	0.094102
(255698,256197)(255700,256199)(255700,256200)	Mt	255950	501	0.096326
(255798,256297)(255800,256299)(255800,256300)	Mt	256050	501	0.098262
(255898,256397)(255900,256399)(255900,256400)	Mt	256150	501	0.095970
(255998,256497)(256000,256499)(256000,256500)	Mt	256250	501	0.108965
(256098,256597)(256100,256599)(256100,256600)	Mt	256350	501	0.105308
(256198,256697)(256200,256699)(256200,256700)	Mt	256450	501	0.104082
(256298,256797)(256300,256799)(256300,256800)	Mt	256550	501	0.108456
(256398,256897)(256400,256899)(256400,256900)	Mt	256650	501	0.115590
(256498,256997)(256500,256999)(256500,257000)	Mt	256750	501	0.109101
(256598,257097)(256600,257099)(256600,257100)	Mt	256850	501	0.117429
(256698,257197)(256700,257199)(256700,257200)	Mt	256950	501	0.122973
(256798,257297)(256800,257299)(256800,257300)	Mt	257050	501	0.122132
(256898,257397)(256900,257399)(256900,257400)	Mt	257150	501	0.109730
(256998,257497)(257000,257499)(257000,257500)	Mt	257250	501	0.109490
(257098,257597)(257100,257599)(257100,257600)	Mt	257350	501	0.102740
(257198,257697)(257200,257699)(257200,257700)	Mt	257450	501	0.100938
(257298,257797)(257300,257799)(257300,257800)	Mt	257550	501	0.095512
(257398,257897)(257400,257899)(257400,257900)	Mt	257650	501	0.094830
(257498,257997)(257500,257999)(257500,258000)	Mt	257750	501	0.092389
(257598,258097)(257600,258099)(257600,258100)	Mt	257850	501	0.091887
(257698,258197)(257700,258199)(257700,258200)	Mt	257950	501	0.095548
(257798,258297)(257800,258299)(257800,258300)	Mt	258050	501	0.101219
(257898,258397)(257900,258399)(257900,258400)	Mt	258150	501	0.105264
(257998,258497)(258000,258499)(258000,258500)	Mt	258250	501	0.107388
(258098,258597)(258100,258599)(258100,258600)	Mt	258350	501	0.108943
(258198,258697)(258200,258699)(258200,258700)	Mt	258450	501	0.098407
(258298,258797)(258300,258799)(258300,258800)	Mt	258550	501	0.096346
(258398,258897)(258400,258899)(258400,258900)	Mt	258650	501	0.102318
(258498,258997)(258500,258999)(258500,259000)	Mt	258750	501	0.107360
(258598,259097)(258600,259099)(258600,259100)	Mt	258850	501	0.109577
(258698,259197)(258700,259199)(258700,259200)	Mt	258950	501	0.111195
(258798,259297)(258800,259299)(258800,259300)	Mt	259050	501	0.106315
(258898,259397)(258900,259399)(258900,259400)	Mt	259150	501	0.106016
(258998,259497)(259000,259499)(259000,259500)	Mt	259250	501	0.107531
(259098,259597)(259100,259599)(259100,259600)	Mt	259350	501	0.111688
(259198,259697)(259200,259699)(259200,259700)	Mt	259450	501	0.114252
(259298,259797)(259300,259799)(259300,259800)	Mt	259550	501	0.123491
(259398,259897)(259400,259899)(259400,259900)	Mt	259650	501	0.118702
(259498,259997)(259500,259999)(259500,260000)	Mt	259750	501	0.115321
(259598,260097)(259600,260099)(259600,260100)	Mt	259850	501	0.121488
(259698,260197)(259700,260199)(259700,260200)	Mt	259950	501	0.123438
(259798,260297)(259800,260299)(259800,260300)	Mt	260050	501	0.119373
(259898,260397)(259900,260399)(259900,260400)	Mt	260150	501	0.122873
(259998,260497)(260000,260499)(260000,260500)	Mt	260250	501	0.116038
(260098,260597)(260100,260599)(260100,260600)	Mt	260350	501	0.102522
(260198,260697)(260200,260699)(260200,260700)	Mt	260450	501	0.100462
(260298,260797)(260300,260799)(260300,260800)	Mt	260550	501	0.100126
(260398,260897)(260400,260899)(260400,260900)	Mt	260650	501	0.091543
(260498,260997)(260500,260999)(260500,261000)	Mt	260750	501	0.098216
(260598,261097)(260600,261099)(260600,261100)	Mt	260850	501	0.101598
(260698,261197)(260700,261199)(260700,261200)	Mt	260950	501	0.100495
(260798,261297)(260800,261299)(260800,261300)	Mt	261050	501	0.096268
(260898,261397)(260900,261399)(260900,261400)	Mt	261150	501	0.104792
(260998,261497)(261000,261499)(261000,261500)	Mt	261250	501	0.110075
(261098,261597)(261100,261599)(261100,261600)	Mt	261350	501	0.106138
(261198,261697)(261200,261699)(261200,261700)	Mt	261450	501	0.101037
(261298,261797)(261300,261799)(261300,261800)	Mt	261550	501	0.100278
(261398,261897)(261400,261899)(261400,261900)	Mt	261650	501	0.098622
(261498,261997)(261500,261999)(261500,262000)	Mt	261750	501	0.091762
(261598,262097)(261600,262099)(261600,262100)	Mt	261850	501	0.098909
(261698,262197)(261700,262199)(261700,262200)	Mt	261950	501	0.104408
(261798,262297)(261800,262299)(261800,262300)	Mt	262050	501	0.122373
(261898,262397)(261900,262399)(261900,262400)	Mt	262150	501	0.118868
(261998,262497)(262000,262499)(262000,262500)	Mt	262250	501	0.115405
(262098,262597)(262100,262599)(262100,262600)	Mt	262350	501	0.108238
(262198,262697)(262200,262699)(262200,262700)	Mt	262450	501	0.112261
(262298,262797)(262300,262799)(262300,262800)	Mt	262550	501	0.103736
(262398,262897)(262400,262899)(262400,262900)	Mt	262650	501	0.118392
(262498,262997)(262500,262999)(262500,263000)	Mt	262750	501	0.114072
(262598,263097)(262600,263099)(262600,263100)	Mt	262850	501	0.116840
(262698,263197)(262700,263199)(262700,263200)	Mt	262950	501	0.111229
(262798,263297)(262800,263299)(262800,263300)	Mt	263050	501	0.108173
(262898,263397)(262900,263399)(262900,263400)	Mt	263150	501	0.103201
(262998,263497)(263000,263499)(263000,263500)	Mt	263250	501	0.111364
(263098,263597)(263100,263599)(263100,263600)	Mt	263350	501	0.116039
(263198,263697)(263200,263699)(263200,263700)	Mt	263450	501	0.120697
(263298,263797)(263300,263799)(263300,263800)	Mt	263550	501	0.119884
(263398,263897)(263400,263899)(263400,263900)	Mt	263650	501	0.114597
(263498,263997)(263500,263999)(263500,264000)	Mt	263750	501	0.111486
(263598,264097)(263600,264099)(263600,264100)	Mt	263850	501	0.110974
(263698,264197)(263700,264199)(263700,264200)	Mt	263950	501	0.110006
(263798,264297)(263800,264299)(263800,264300)	Mt	264050	501	0.119005
(263898,264397)(263900,264399)(263900,264400)	Mt	264150	501	0.119356
(263998,264497)(264000,264499)(264000,264500)	Mt	264250	501	0.116750
(264098,264597)(264100,264599)(264100,264600)	Mt	264350	501	0.115197
(264198,264697)(264200,264699)(264200,264700)	Mt	264450	501	0.119088
(264298,264797)(264300,264799)(264300,264800)	Mt	264550	501	0.104272
(264398,264897)(264400,264899)(264400,264900)	Mt	264650	501	0.103474
(264498,264997)(264500,264999)(264500,265000)	Mt	264750	501	0.105133
(264598,265097)(264600,265099)(264600,265100)	Mt	264850	501	0.097725
(264698,265197)(264700,265199)(264700,265200)	Mt	264950	501	0.090078
(264798,265297)(264800,265299)(264800,265300)	Mt	265050	501	0.087110
(264898,265397)(264900,265399)(264900,265400)	Mt	265150	501	0.090510
(264998,265497)(265000,265499)(265000,265500)	Mt	265250	501	0.096371
(265098,265597)(265100,265599)(265100,265600)	Mt	265350	501	0.102802
(265198,265697)(265200,265699)(265200,265700)	Mt	265450	501	0.109533
(265298,265797)(265300,265799)(265300,265800)	Mt	265550	501	0.116315
(265398,265897)(265400,265899)(265400,265900)	Mt	265650	501	0.120210
(265498,265997)(265500,265999)(265500,266000)	Mt	265750	501	0.119214
(265598,266097)(265600,266099)(265600,266100)	Mt	265850	501	0.115497
(265698,266197)(265700,266199)(265700,266200)	Mt	265950	501	0.109216
(265798,266297)(265800,266299)(265800,266300)	Mt	266050	501	0.109147
(265898,266397)(265900,266399)(265900,266400)	Mt	266150	501	0.098290
(265998,266497)(266000,266499)(266000,266500)	Mt	266250	501	0.092609
(266098,266597)(266100,266599)(266100,266600)	Mt	266350	501	0.095011
(266198,266697)(266200,266699)(266200,266700)	Mt	266450	501	0.101043
(266298,266797)(266300,266799)(266300,266800)	Mt	266550	501	0.100658
(266398,266897)(266400,266899)(266400,266900)	Mt	266650	501	0.110029
(266498,266997)(266500,266999)(266500,267000)	Mt	266750	501	0.115699
(266598,267097)(266600,267099)(266600,267100)	Mt	266850	501	0.117168
(266698,267197)(266700,267199)(266700,267200)	Mt	266950	501	0.106045
(266798,267297)(266800,267299)(266800,267300)	Mt	267050	501	0.117226
(266898,267397)(266900,267399)(266900,267400)	Mt	267150	501	0.110832
(266998,267497)(267000,267499)(267000,267500)	Mt	267250	501	0.114512
(267098,267597)(267100,267599)(267100,267600)	Mt	267350	501	0.110456
(267198,267697)(267200,267699)(267200,267700)	Mt	267450	501	0.115584
(267298,267797)(267300,267799)(267300,267800)	Mt	267550	501	0.103603
(267398,267897)(267400,267899)(267400,267900)	Mt	267650	501	0.100661
(267498,267997)(267500,267999)(267500,268000)	Mt	267750	501	0.096466
(267598,268097)(267600,268099)(267600,268100)	Mt	267850	501	0.096484
(267698,268197)(267700,268199)(267700,268200)	Mt	267950	501	0.094645
(267798,268297)(267800,268299)(267800,268300)	Mt	268050	501	0.096610
(267898,268397)(267900,268399)(267900,268400)	Mt	268150	501	0.100339
(267998,268497)(268000,268499)(268000,268500)	Mt	268250	501	0.097389
(268098,268597)(268100,268599)(268100,268600)	Mt	268350	501	0.106074
(268198,268697)(268200,268699)(268200,268700)	Mt	268450	501	0.106308
(268298,268797)(268300,268799)(268300,268800)	Mt	268550	501	0.102611
(268398,268897)(268400,268899)(268400,268900)	Mt	268650	501	0.100389
(268498,268997)(268500,268999)(268500,269000)	Mt	268750	501	0.102516
(268598,269097)(268600,269099)(268600,269100)	Mt	268850	501	0.102278
(268698,269197)(268700,269199)(268700,269200)	Mt	268950	501	0.100920
(268798,269297)(268800,269299)(268800,269300)	Mt	269050	501	0.102554
(268898,269397)(268900,269399)(268900,269400)	Mt	269150	501	0.107656
(268998,269497)(269000,269499)(269000,269500)	Mt	269250	501	0.103998
(269098,269597)(269100,269599)(269100,269600)	Mt	269350	501	0.104291
(269198,269697)(269200,269699)(269200,269700)	Mt	269450	501	0.107922
(269298,269797)(269300,269799)(269300,269800)	Mt	269550	501	0.109372
(269398,269897)(269400,269899)(269400,269900)	Mt	269650	501	0.104152
(269498,269997)(269500,269999)(269500,270000)	Mt	269750	501	0.112316
(269598,270097)(269600,270099)(269600,270100)	Mt	269850	501	0.110054
(269698,270197)(269700,270199)(269700,270200)	Mt	269950	501	0.115400
(269798,270297)(269800,270299)(269800,270300)	Mt	270050	501	0.109937
(269898,270397)(269900,270399)(269900,270400)	Mt	270150	501	0.113837
(269998,270497)(270000,270499)(270000,270500)	Mt	270250	501	0.106931
(270098,270597)(270100,270599)(270100,270600)	Mt	270350	501	0.113269
(270198,270697)(270200,270699)(270200,270700)	Mt	270450	501	0.122045
(270298,270797)(270300,270799)(270300,270800)	Mt	270550	501	0.122863
(270398,270897)(270400,270899)(270400,270900)	Mt	270650	501	0.125469
(270498,270997)(270500,270999)(270500,271000)	Mt	270750	501	0.120809
(270598,271097)(270600,271099)(270600,271100)	Mt	270850	501	0.104345
(270698,271197)(270700,271199)(270700,271200)	Mt	270950	501	0.093867
(270798,271297)(270800,271299)(270800,271300)	Mt	271050	501	0.101902
(270898,271397)(270900,271399)(270900,271400)	Mt	271150	501	0.100032
(270998,271497)(271000,271499)(271000,271500)	Mt	271250	501	0.112415
(271098,271597)(271100,271599)(271100,271600)	Mt	271350	501	0.122034
