#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	42142	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42143	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	42144	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	42145	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42146	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	42147	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42148	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42149	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42150	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42151	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42152	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42153	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	42154	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42155	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42156	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42157	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	42158	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42159	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42160	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42161	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42162	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42163	-34.165794	-34.704498	-33.113689	-36.878822	-35.289974
J02459.1	42164	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42165	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42166	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42167	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42168	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42169	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42170	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42171	-34.165794	-34.704498	-33.113689	-36.878822	-35.289974
J02459.1	42172	-35.830803	-36.392948	-34.785229	-38.588032	-36.980522
J02459.1	42173	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42174	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42175	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42176	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42177	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42178	-35.137657	-35.709808	-34.103760	-37.902813	-36.297173
J02459.1	42179	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42180	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42181	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	42182	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	42183	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42184	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42185	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42186	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	42187	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42188	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42189	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42190	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42191	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42192	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42193	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42194	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42195	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42196	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42197	-33.445980	-34.013943	-32.440868	-36.166138	-34.597134
J02459.1	42198	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42199	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42200	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42201	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42202	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	42203	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42204	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42205	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42206	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42207	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42208	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42209	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42210	-inf	-39.122753	-37.513428	-41.319836	-39.710526
J02459.1	42211	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42212	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	42213	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	42214	-37.083565	-37.757915	-36.148918	-39.954594	-38.345650
J02459.1	42215	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42216	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42217	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42218	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42219	-inf	-74.784630	-inf	-74.767212	-74.775887
J02459.1	42220	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42221	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42222	-inf	-74.785416	-inf	-74.767998	-74.776665
J02459.1	42223	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42224	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42225	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42226	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42227	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42228	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42229	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42230	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42231	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42232	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	42233	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42234	-34.165794	-34.704498	-33.113689	-36.878822	-35.289974
J02459.1	42235	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	42236	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42237	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42238	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42239	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42240	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42241	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42242	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42243	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42244	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42245	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	42246	-37.083565	-37.757915	-36.148918	-39.954594	-38.345650
J02459.1	42247	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42248	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42249	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42250	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42251	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	42252	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42253	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42254	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42255	-1.039912	-0.587787	-70.362129	-0.587787	-0.587787
J02459.1	42256	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42257	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42258	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	42259	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42260	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	42261	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42262	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42263	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	42264	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42265	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42266	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42267	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42268	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42269	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42270	-37.776714	-38.440296	-36.831081	-40.637245	-39.028057
J02459.1	42271	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42272	-36.167274	-36.741348	-35.134399	-38.935471	-37.328827
J02459.1	42273	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42274	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42275	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42276	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42277	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42278	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42279	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42280	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42281	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42282	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42283	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42284	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42285	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42286	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	42287	-36.678101	-37.416794	-35.808624	-39.612434	-38.004421
J02459.1	42288	-inf	-39.122753	-37.513428	-41.319836	-39.710526
J02459.1	42289	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	42290	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42291	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42292	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	42293	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	42294	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42295	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42296	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42297	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	42298	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42299	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42300	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	42301	-31.174126	-31.424419	-30.453911	-32.282993	-31.764261
J02459.1	42302	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	42303	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42304	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42305	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42306	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42307	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42308	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42309	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42310	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42311	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42312	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42313	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42314	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42315	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42316	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42317	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42318	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42319	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42320	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42321	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42322	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42323	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42324	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42325	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42326	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42327	-31.126434	-31.359077	-30.425211	-32.175117	-31.686068
J02459.1	42328	-33.769379	-34.338036	-32.741756	-36.519024	-34.924187
J02459.1	42329	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42330	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42331	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42332	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42333	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	42334	-33.769379	-34.338036	-32.741756	-36.519024	-34.924187
J02459.1	42335	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42336	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42337	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	42338	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42339	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42340	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	42341	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42342	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42343	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42344	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42345	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42346	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	42347	-22.807035	-22.356283	-28.414961	-22.357435	-22.356859
J02459.1	42348	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42349	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	42350	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42351	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42352	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	42353	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	42354	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	42355	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	42356	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	42357	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42358	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42359	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42360	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42361	-23.811686	-23.362539	-28.549761	-23.364878	-23.363709
J02459.1	42362	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42363	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42364	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42365	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42366	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42367	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42368	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42369	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42370	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42371	-30.226051	-30.534735	-29.445593	-31.552088	-30.919258
J02459.1	42372	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42373	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42374	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42375	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42376	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42377	-31.103415	-31.607801	-30.138748	-33.524803	-32.163757
J02459.1	42378	-13.567098	-13.114976	-26.497643	-13.114981	-13.114978
J02459.1	42379	-30.226051	-30.534735	-29.445593	-31.552088	-30.919258
J02459.1	42380	-13.567113	-13.114991	-26.497643	-13.114996	-13.114993
J02459.1	42381	-30.226051	-30.534735	-29.445593	-31.552088	-30.919258
J02459.1	42382	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42383	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42384	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42385	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42386	-16.983711	-16.531610	-27.181654	-16.531641	-16.531626
J02459.1	42387	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42388	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42389	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42390	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42391	-31.103415	-31.607803	-30.138748	-33.524811	-32.163761
J02459.1	42392	-30.226051	-30.534739	-29.445593	-31.552095	-30.919262
J02459.1	42393	-30.226051	-30.534739	-29.445593	-31.552095	-30.919262
J02459.1	42394	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42395	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42396	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42397	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42398	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42399	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42400	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42401	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42402	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42403	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42404	-16.983709	-16.531610	-27.181654	-16.531639	-16.531624
J02459.1	42405	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42406	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42407	-31.103415	-31.607801	-30.138748	-33.524807	-32.163757
J02459.1	42408	-20.400023	-19.948154	-27.865694	-19.948399	-19.948277
J02459.1	42409	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42410	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42411	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42412	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42413	-1.039913	-0.587787	-35.288292	-0.587787	-0.587787
J02459.1	42414	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42415	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42416	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42417	-27.167557	-26.752007	-29.233852	-26.777233	-26.764540
J02459.1	42418	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42419	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42420	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42421	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42422	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42423	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42424	-6.165852	-5.713726	-25.090384	-5.713726	-5.713726
J02459.1	42425	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42426	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42427	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42428	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42429	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42430	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42431	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42432	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42433	-9.475842	-9.023717	-25.747913	-9.023718	-9.023718
J02459.1	42434	-23.811689	-23.362541	-28.549761	-23.364880	-23.363710
J02459.1	42435	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42436	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42437	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42438	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42439	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42440	-20.400023	-19.948154	-27.865694	-19.948399	-19.948277
J02459.1	42441	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42442	-31.836542	-32.379837	-30.831905	-34.495129	-32.959122
J02459.1	42443	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42444	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42445	-23.811686	-23.362539	-28.549761	-23.364878	-23.363709
J02459.1	42446	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42447	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42448	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42449	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42450	-27.167557	-26.752007	-29.233852	-26.777233	-26.764540
J02459.1	42451	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42452	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42453	-32.550964	-33.103996	-31.525061	-35.263683	-33.687965
J02459.1	42454	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42455	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42456	-27.167557	-26.752007	-29.233852	-26.777233	-26.764540
J02459.1	42457	-33.244114	-33.812332	-32.218216	-35.990688	-34.398216
J02459.1	42458	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	42459	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	42460	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	42461	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	42462	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42463	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42464	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42465	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42466	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42467	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	42468	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	42469	-30.894276	-31.296482	-30.023235	-32.653309	-31.760523
J02459.1	42470	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	42471	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42472	-32.267323	-32.783405	-31.286280	-34.774437	-33.348553
J02459.1	42473	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42474	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42475	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42476	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42477	-32.267323	-32.783409	-31.286280	-34.774441	-33.348553
J02459.1	42478	-32.267323	-32.783405	-31.286280	-34.774437	-33.348553
J02459.1	42479	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42480	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42481	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42482	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42483	-30.894276	-31.296482	-30.023235	-32.653309	-31.760523
J02459.1	42484	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42485	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42486	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42487	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	42488	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42489	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42490	-31.680887	-32.202614	-30.701960	-34.210190	-32.769733
J02459.1	42491	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	42492	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	42493	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	42494	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	42495	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	42496	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	42497	-29.199177	-28.911772	-29.754433	-29.029991	-28.969135
J02459.1	42498	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42499	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42500	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42501	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42502	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42503	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	42504	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	42505	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
