region	chr	midPos	Nsites
(442096,442595)(442100,442599)(442100,442600)	Mt	442350	501	0.076158
(442196,442695)(442200,442699)(442200,442700)	Mt	442450	501	0.076436
(442296,442795)(442300,442799)(442300,442800)	Mt	442550	501	0.076741
(442396,442895)(442400,442899)(442400,442900)	Mt	442650	501	0.071195
(442496,442995)(442500,442999)(442500,443000)	Mt	442750	501	0.069776
(442596,443095)(442600,443099)(442600,443100)	Mt	442850	501	0.062782
(442696,443195)(442700,443199)(442700,443200)	Mt	442950	501	0.057620
(442796,443295)(442800,443299)(442800,443300)	Mt	443050	501	0.057767
(442896,443395)(442900,443399)(442900,443400)	Mt	443150	501	0.062689
(442996,443495)(443000,443499)(443000,443500)	Mt	443250	501	0.062718
(443096,443595)(443100,443599)(443100,443600)	Mt	443350	501	0.071486
(443196,443695)(443200,443699)(443200,443700)	Mt	443450	501	0.081386
(443296,443795)(443300,443799)(443300,443800)	Mt	443550	501	0.075803
(443396,443895)(443400,443899)(443400,443900)	Mt	443650	501	0.071975
(443496,443995)(443500,443999)(443500,444000)	Mt	443750	501	0.076478
(443596,444095)(443600,444099)(443600,444100)	Mt	443850	501	0.073176
(443696,444195)(443700,444199)(443700,444200)	Mt	443950	501	0.072149
(443796,444295)(443800,444299)(443800,444300)	Mt	444050	501	0.077605
(443896,444395)(443900,444399)(443900,444400)	Mt	444150	501	0.077775
(443996,444495)(444000,444499)(444000,444500)	Mt	444250	501	0.072869
(444096,444595)(444100,444599)(444100,444600)	Mt	444350	501	0.070487
(444196,444695)(444200,444699)(444200,444700)	Mt	444450	501	0.063823
(444296,444795)(444300,444799)(444300,444800)	Mt	444550	501	0.065942
(444396,444895)(444400,444899)(444400,444900)	Mt	444650	501	0.068783
(444496,444995)(444500,444999)(444500,445000)	Mt	444750	501	0.071800
(444596,445095)(444600,445099)(444600,445100)	Mt	444850	501	0.074767
(444696,445195)(444700,445199)(444700,445200)	Mt	444950	501	0.074433
(444796,445295)(444800,445299)(444800,445300)	Mt	445050	501	0.071439
(444896,445395)(444900,445399)(444900,445400)	Mt	445150	501	0.068962
(444996,445495)(445000,445499)(445000,445500)	Mt	445250	501	0.067192
(445096,445595)(445100,445599)(445100,445600)	Mt	445350	501	0.070128
(445196,445695)(445200,445699)(445200,445700)	Mt	445450	501	0.071338
(445296,445795)(445300,445799)(445300,445800)	Mt	445550	501	0.073256
(445396,445895)(445400,445899)(445400,445900)	Mt	445650	501	0.077510
(445496,445995)(445500,445999)(445500,446000)	Mt	445750	501	0.077423
(445596,446095)(445600,446099)(445600,446100)	Mt	445850	501	0.069395
(445696,446195)(445700,446199)(445700,446200)	Mt	445950	501	0.069790
(445796,446295)(445800,446299)(445800,446300)	Mt	446050	501	0.068481
(445896,446395)(445900,446399)(445900,446400)	Mt	446150	501	0.070782
(445996,446495)(446000,446499)(446000,446500)	Mt	446250	501	0.075438
(446096,446595)(446100,446599)(446100,446600)	Mt	446350	501	0.076883
(446196,446695)(446200,446699)(446200,446700)	Mt	446450	501	0.076820
(446296,446795)(446300,446799)(446300,446800)	Mt	446550	501	0.075141
(446396,446895)(446400,446899)(446400,446900)	Mt	446650	501	0.073670
(446496,446995)(446500,446999)(446500,447000)	Mt	446750	501	0.071661
(446596,447095)(446600,447099)(446600,447100)	Mt	446850	501	0.072227
(446696,447195)(446700,447199)(446700,447200)	Mt	446950	501	0.076044
(446796,447295)(446800,447299)(446800,447300)	Mt	447050	501	0.080466
(446896,447395)(446900,447399)(446900,447400)	Mt	447150	501	0.077300
(446996,447495)(447000,447499)(447000,447500)	Mt	447250	501	0.070912
(447096,447595)(447100,447599)(447100,447600)	Mt	447350	501	0.069343
(447196,447695)(447200,447699)(447200,447700)	Mt	447450	501	0.061993
(447296,447795)(447300,447799)(447300,447800)	Mt	447550	501	0.057146
(447396,447895)(447400,447899)(447400,447900)	Mt	447650	501	0.053352
(447496,447995)(447500,447999)(447500,448000)	Mt	447750	501	0.066607
(447596,448095)(447600,448099)(447600,448100)	Mt	447850	501	0.067432
(447696,448195)(447700,448199)(447700,448200)	Mt	447950	501	0.072331
(447796,448295)(447800,448299)(447800,448300)	Mt	448050	501	0.078685
(447896,448395)(447900,448399)(447900,448400)	Mt	448150	501	0.082459
(447996,448495)(448000,448499)(448000,448500)	Mt	448250	501	0.078482
(448096,448595)(448100,448599)(448100,448600)	Mt	448350	501	0.081313
(448196,448695)(448200,448699)(448200,448700)	Mt	448450	501	0.085321
(448296,448795)(448300,448799)(448300,448800)	Mt	448550	501	0.086489
(448396,448895)(448400,448899)(448400,448900)	Mt	448650	501	0.087206
(448496,448995)(448500,448999)(448500,449000)	Mt	448750	501	0.084389
(448596,449095)(448600,449099)(448600,449100)	Mt	448850	501	0.079926
(448696,449195)(448700,449199)(448700,449200)	Mt	448950	501	0.068480
(448796,449295)(448800,449299)(448800,449300)	Mt	449050	501	0.065577
(448896,449395)(448900,449399)(448900,449400)	Mt	449150	501	0.065799
(448996,449495)(449000,449499)(449000,449500)	Mt	449250	501	0.066119
(449096,449595)(449100,449599)(449100,449600)	Mt	449350	501	0.070374
(449196,449695)(449200,449699)(449200,449700)	Mt	449450	501	0.075342
(449296,449795)(449300,449799)(449300,449800)	Mt	449550	501	0.071664
(449396,449895)(449400,449899)(449400,449900)	Mt	449650	501	0.069046
(449496,449995)(449500,449999)(449500,450000)	Mt	449750	501	0.073402
(449596,450095)(449600,450099)(449600,450100)	Mt	449850	501	0.071324
(449696,450195)(449700,450199)(449700,450200)	Mt	449950	501	0.073624
(449796,450295)(449800,450299)(449800,450300)	Mt	450050	501	0.071741
(449896,450395)(449900,450399)(449900,450400)	Mt	450150	501	0.071068
(449996,450495)(450000,450499)(450000,450500)	Mt	450250	501	0.065039
(450096,450595)(450100,450599)(450100,450600)	Mt	450350	501	0.069062
(450196,450695)(450200,450699)(450200,450700)	Mt	450450	501	0.069849
(450296,450795)(450300,450799)(450300,450800)	Mt	450550	501	0.073406
(450396,450895)(450400,450899)(450400,450900)	Mt	450650	501	0.083046
(450496,450995)(450500,450999)(450500,451000)	Mt	450750	501	0.086105
(450596,451095)(450600,451099)(450600,451100)	Mt	450850	501	0.083382
(450696,451195)(450700,451199)(450700,451200)	Mt	450950	501	0.082908
(450796,451295)(450800,451299)(450800,451300)	Mt	451050	501	0.078049
(450896,451395)(450900,451399)(450900,451400)	Mt	451150	501	0.064167
(450996,451495)(451000,451499)(451000,451500)	Mt	451250	501	0.064633
(451096,451595)(451100,451599)(451100,451600)	Mt	451350	501	0.060749
(451196,451695)(451200,451699)(451200,451700)	Mt	451450	501	0.058324
(451296,451795)(451300,451799)(451300,451800)	Mt	451550	501	0.058237
(451396,451895)(451400,451899)(451400,451900)	Mt	451650	501	0.065130
(451496,451995)(451500,451999)(451500,452000)	Mt	451750	501	0.064829
(451596,452095)(451600,452099)(451600,452100)	Mt	451850	501	0.067751
(451696,452195)(451700,452199)(451700,452200)	Mt	451950	501	0.069954
(451796,452295)(451800,452299)(451800,452300)	Mt	452050	501	0.076261
(451896,452395)(451900,452399)(451900,452400)	Mt	452150	501	0.073591
(451996,452495)(452000,452499)(452000,452500)	Mt	452250	501	0.069894
(452096,452595)(452100,452599)(452100,452600)	Mt	452350	501	0.073737
(452196,452695)(452200,452699)(452200,452700)	Mt	452450	501	0.074217
(452296,452795)(452300,452799)(452300,452800)	Mt	452550	501	0.078676
(452396,452895)(452400,452899)(452400,452900)	Mt	452650	501	0.082886
(452496,452995)(452500,452999)(452500,453000)	Mt	452750	501	0.086242
(452596,453095)(452600,453099)(452600,453100)	Mt	452850	501	0.087719
(452696,453195)(452700,453199)(452700,453200)	Mt	452950	501	0.087617
(452796,453295)(452800,453299)(452800,453300)	Mt	453050	501	0.077752
(452896,453395)(452900,453399)(452900,453400)	Mt	453150	501	0.074402
(452996,453495)(453000,453499)(453000,453500)	Mt	453250	501	0.074093
(453096,453595)(453100,453599)(453100,453600)	Mt	453350	501	0.067801
(453196,453695)(453200,453699)(453200,453700)	Mt	453450	501	0.076433
(453296,453795)(453300,453799)(453300,453800)	Mt	453550	501	0.079461
(453396,453895)(453400,453899)(453400,453900)	Mt	453650	501	0.079042
(453496,453995)(453500,453999)(453500,454000)	Mt	453750	501	0.077304
(453596,454095)(453600,454099)(453600,454100)	Mt	453850	501	0.074741
(453696,454195)(453700,454199)(453700,454200)	Mt	453950	501	0.063150
(453796,454295)(453800,454299)(453800,454300)	Mt	454050	501	0.059229
(453896,454395)(453900,454399)(453900,454400)	Mt	454150	501	0.058577
(453996,454495)(454000,454499)(454000,454500)	Mt	454250	501	0.056234
(454096,454595)(454100,454599)(454100,454600)	Mt	454350	501	0.065701
(454196,454695)(454200,454699)(454200,454700)	Mt	454450	501	0.068156
(454296,454795)(454300,454799)(454300,454800)	Mt	454550	501	0.127113
(454396,454895)(454400,454899)(454400,454900)	Mt	454650	501	0.123961
(454496,454995)(454500,454999)(454500,455000)	Mt	454750	501	0.121336
(454596,455095)(454600,455099)(454600,455100)	Mt	454850	501	0.117793
(454696,455195)(454700,455199)(454700,455200)	Mt	454950	501	0.116041
(454796,455295)(454800,455299)(454800,455300)	Mt	455050	501	0.112594
(454896,455395)(454900,455399)(454900,455400)	Mt	455150	501	0.111231
(454996,455495)(455000,455499)(455000,455500)	Mt	455250	501	0.112549
(455096,455595)(455100,455599)(455100,455600)	Mt	455350	501	0.120193
(455196,455695)(455200,455699)(455200,455700)	Mt	455450	501	0.120625
(455296,455795)(455300,455799)(455300,455800)	Mt	455550	501	0.128881
(455396,455895)(455400,455899)(455400,455900)	Mt	455650	501	0.130658
(455496,455995)(455500,455999)(455500,456000)	Mt	455750	501	0.131438
(455596,456095)(455600,456099)(455600,456100)	Mt	455850	501	0.124456
(455696,456195)(455700,456199)(455700,456200)	Mt	455950	501	0.128045
(455796,456295)(455800,456299)(455800,456300)	Mt	456050	501	0.120707
(455896,456395)(455900,456399)(455900,456400)	Mt	456150	501	0.117238
(455996,456495)(456000,456499)(456000,456500)	Mt	456250	501	0.115625
(456096,456595)(456100,456599)(456100,456600)	Mt	456350	501	0.118676
(456196,456695)(456200,456699)(456200,456700)	Mt	456450	501	0.109270
(456296,456795)(456300,456799)(456300,456800)	Mt	456550	501	0.109141
(456396,456895)(456400,456899)(456400,456900)	Mt	456650	501	0.113385
(456496,456995)(456500,456999)(456500,457000)	Mt	456750	501	0.114733
(456596,457095)(456600,457099)(456600,457100)	Mt	456850	501	0.112856
(456696,457195)(456700,457199)(456700,457200)	Mt	456950	501	0.122125
(456796,457295)(456800,457299)(456800,457300)	Mt	457050	501	0.122352
(456896,457395)(456900,457399)(456900,457400)	Mt	457150	501	0.123115
(456996,457495)(457000,457499)(457000,457500)	Mt	457250	501	0.130688
(457096,457595)(457100,457599)(457100,457600)	Mt	457350	501	0.129057
(457196,457695)(457200,457699)(457200,457700)	Mt	457450	501	0.124121
(457296,457795)(457300,457799)(457300,457800)	Mt	457550	501	0.123297
(457396,457895)(457400,457899)(457400,457900)	Mt	457650	501	0.120723
(457496,457995)(457500,457999)(457500,458000)	Mt	457750	501	0.106497
(457596,458095)(457600,458099)(457600,458100)	Mt	457850	501	0.104945
(457696,458195)(457700,458199)(457700,458200)	Mt	457950	501	0.103884
(457796,458295)(457800,458299)(457800,458300)	Mt	458050	501	0.110207
(457896,458395)(457900,458399)(457900,458400)	Mt	458150	501	0.114998
(457996,458495)(458000,458499)(458000,458500)	Mt	458250	501	0.114598
(458096,458595)(458100,458599)(458100,458600)	Mt	458350	501	0.115259
(458196,458695)(458200,458699)(458200,458700)	Mt	458450	501	0.115514
(458296,458795)(458300,458799)(458300,458800)	Mt	458550	501	0.111233
(458396,458895)(458400,458899)(458400,458900)	Mt	458650	501	0.105921
(458496,458995)(458500,458999)(458500,459000)	Mt	458750	501	0.106267
(458596,459095)(458600,459099)(458600,459100)	Mt	458850	501	0.107514
(458696,459195)(458700,459199)(458700,459200)	Mt	458950	501	0.114109
(458796,459295)(458800,459299)(458800,459300)	Mt	459050	501	0.120576
(458896,459395)(458900,459399)(458900,459400)	Mt	459150	501	0.126286
(458996,459495)(459000,459499)(459000,459500)	Mt	459250	501	0.126176
(459096,459595)(459100,459599)(459100,459600)	Mt	459350	501	0.126960
(459196,459695)(459200,459699)(459200,459700)	Mt	459450	501	0.125651
(459296,459795)(459300,459799)(459300,459800)	Mt	459550	501	0.119360
(459396,459895)(459400,459899)(459400,459900)	Mt	459650	501	0.111136
(459496,459995)(459500,459999)(459500,460000)	Mt	459750	501	0.119000
(459596,460095)(459600,460099)(459600,460100)	Mt	459850	501	0.118127
(459696,460195)(459700,460199)(459700,460200)	Mt	459950	501	0.122951
(459796,460295)(459800,460299)(459800,460300)	Mt	460050	501	0.123214
(459896,460395)(459900,460399)(459900,460400)	Mt	460150	501	0.120878
(459996,460495)(460000,460499)(460000,460500)	Mt	460250	501	0.118963
(460096,460595)(460100,460599)(460100,460600)	Mt	460350	501	0.119225
(460196,460695)(460200,460699)(460200,460700)	Mt	460450	501	0.118680
(460296,460795)(460300,460799)(460300,460800)	Mt	460550	501	0.118787
(460396,460895)(460400,460899)(460400,460900)	Mt	460650	501	0.119093
(460496,460995)(460500,460999)(460500,461000)	Mt	460750	501	0.114557
(460596,461095)(460600,461099)(460600,461100)	Mt	460850	501	0.116354
(460696,461195)(460700,461199)(460700,461200)	Mt	460950	501	0.107982
(460796,461295)(460800,461299)(460800,461300)	Mt	461050	501	0.110329
(460896,461395)(460900,461399)(460900,461400)	Mt	461150	501	0.116652
(460996,461495)(461000,461499)(461000,461500)	Mt	461250	501	0.116421
(461096,461595)(461100,461599)(461100,461600)	Mt	461350	501	0.114774
(461196,461695)(461200,461699)(461200,461700)	Mt	461450	501	0.122225
(461296,461795)(461300,461799)(461300,461800)	Mt	461550	501	0.121570
(461396,461895)(461400,461899)(461400,461900)	Mt	461650	501	0.120032
(461496,461995)(461500,461999)(461500,462000)	Mt	461750	501	0.121605
(461596,462095)(461600,462099)(461600,462100)	Mt	461850	501	0.122477
(461696,462195)(461700,462199)(461700,462200)	Mt	461950	501	0.115682
(461796,462295)(461800,462299)(461800,462300)	Mt	462050	501	0.115321
(461896,462395)(461900,462399)(461900,462400)	Mt	462150	501	0.110821
(461996,462495)(462000,462499)(462000,462500)	Mt	462250	501	0.108828
(462096,462595)(462100,462599)(462100,462600)	Mt	462350	501	0.102441
(462196,462695)(462200,462699)(462200,462700)	Mt	462450	501	0.105059
(462296,462795)(462300,462799)(462300,462800)	Mt	462550	501	0.119533
(462396,462895)(462400,462899)(462400,462900)	Mt	462650	501	0.121318
(462496,462995)(462500,462999)(462500,463000)	Mt	462750	501	0.125917
(462596,463095)(462600,463099)(462600,463100)	Mt	462850	501	0.125748
(462696,463195)(462700,463199)(462700,463200)	Mt	462950	501	0.125483
(462796,463295)(462800,463299)(462800,463300)	Mt	463050	501	0.116720
(462896,463395)(462900,463399)(462900,463400)	Mt	463150	501	0.114749
(462996,463495)(463000,463499)(463000,463500)	Mt	463250	501	0.109363
(463096,463595)(463100,463599)(463100,463600)	Mt	463350	501	0.110682
(463196,463695)(463200,463699)(463200,463700)	Mt	463450	501	0.110010
(463296,463795)(463300,463799)(463300,463800)	Mt	463550	501	0.108837
(463396,463895)(463400,463899)(463400,463900)	Mt	463650	501	0.108578
(463496,463995)(463500,463999)(463500,464000)	Mt	463750	501	0.120000
(463596,464095)(463600,464099)(463600,464100)	Mt	463850	501	0.119656
(463696,464195)(463700,464199)(463700,464200)	Mt	463950	501	0.120634
(463796,464295)(463800,464299)(463800,464300)	Mt	464050	501	0.123599
(463896,464395)(463900,464399)(463900,464400)	Mt	464150	501	0.124027
(463996,464495)(464000,464499)(464000,464500)	Mt	464250	501	0.114543
(464096,464595)(464100,464599)(464100,464600)	Mt	464350	501	0.114981
(464196,464695)(464200,464699)(464200,464700)	Mt	464450	501	0.114195
(464296,464795)(464300,464799)(464300,464800)	Mt	464550	501	0.108416
(464396,464895)(464400,464899)(464400,464900)	Mt	464650	501	0.105237
(464496,464995)(464500,464999)(464500,465000)	Mt	464750	501	0.106955
(464596,465095)(464600,465099)(464600,465100)	Mt	464850	501	0.105972
(464696,465195)(464700,465199)(464700,465200)	Mt	464950	501	0.105336
(464796,465295)(464800,465299)(464800,465300)	Mt	465050	501	0.113717
(464896,465395)(464900,465399)(464900,465400)	Mt	465150	501	0.113697
(464996,465495)(465000,465499)(465000,465500)	Mt	465250	501	0.116806
(465096,465595)(465100,465599)(465100,465600)	Mt	465350	501	0.118406
(465196,465695)(465200,465699)(465200,465700)	Mt	465450	501	0.118515
(465296,465795)(465300,465799)(465300,465800)	Mt	465550	501	0.119938
(465396,465895)(465400,465899)(465400,465900)	Mt	465650	501	0.123263
(465496,465995)(465500,465999)(465500,466000)	Mt	465750	501	0.122286
(465596,466095)(465600,466099)(465600,466100)	Mt	465850	501	0.121133
(465696,466195)(465700,466199)(465700,466200)	Mt	465950	501	0.123712
(465796,466295)(465800,466299)(465800,466300)	Mt	466050	501	0.117639
(465896,466395)(465900,466399)(465900,466400)	Mt	466150	501	0.112751
(465996,466495)(466000,466499)(466000,466500)	Mt	466250	501	0.113939
(466096,466595)(466100,466599)(466100,466600)	Mt	466350	501	0.113378
(466196,466695)(466200,466699)(466200,466700)	Mt	466450	501	0.108274
(466296,466795)(466300,466799)(466300,466800)	Mt	466550	501	0.109581
(466396,466895)(466400,466899)(466400,466900)	Mt	466650	501	0.110110
(466496,466995)(466500,466999)(466500,467000)	Mt	466750	501	0.106558
(466596,467095)(466600,467099)(466600,467100)	Mt	466850	501	0.111099
(466696,467195)(466700,467199)(466700,467200)	Mt	466950	501	0.111425
(466796,467295)(466800,467299)(466800,467300)	Mt	467050	501	0.114363
(466896,467395)(466900,467399)(466900,467400)	Mt	467150	501	0.114084
(466996,467495)(467000,467499)(467000,467500)	Mt	467250	501	0.112701
(467096,467595)(467100,467599)(467100,467600)	Mt	467350	501	0.108098
(467196,467695)(467200,467699)(467200,467700)	Mt	467450	501	0.107232
(467296,467795)(467300,467799)(467300,467800)	Mt	467550	501	0.111323
(467396,467895)(467400,467899)(467400,467900)	Mt	467650	501	0.112753
(467496,467995)(467500,467999)(467500,468000)	Mt	467750	501	0.113494
(467596,468095)(467600,468099)(467600,468100)	Mt	467850	501	0.119055
(467696,468195)(467700,468199)(467700,468200)	Mt	467950	501	0.078431
(467796,468295)(467800,468299)(467800,468300)	Mt	468050	501	0.061171
(467896,468395)(467900,468399)(467900,468400)	Mt	468150	501	0.057963
(467996,468495)(468000,468499)(468000,468500)	Mt	468250	501	0.052118
(468096,468595)(468100,468599)(468100,468600)	Mt	468350	501	0.055715
(468196,468695)(468200,468699)(468200,468700)	Mt	468450	501	0.058606
(468296,468795)(468300,468799)(468300,468800)	Mt	468550	501	0.059530
(468396,468895)(468400,468899)(468400,468900)	Mt	468650	501	0.063099
(468496,468995)(468500,468999)(468500,469000)	Mt	468750	501	0.064821
(468596,469095)(468600,469099)(468600,469100)	Mt	468850	501	0.059805
(468696,469195)(468700,469199)(468700,469200)	Mt	468950	501	0.062172
(468796,469295)(468800,469299)(468800,469300)	Mt	469050	501	0.065089
(468896,469395)(468900,469399)(468900,469400)	Mt	469150	501	0.069471
(468996,469495)(469000,469499)(469000,469500)	Mt	469250	501	0.079589
(469096,469595)(469100,469599)(469100,469600)	Mt	469350	501	0.087714
(469196,469695)(469200,469699)(469200,469700)	Mt	469450	501	0.079269
(469296,469795)(469300,469799)(469300,469800)	Mt	469550	501	0.082158
(469396,469895)(469400,469899)(469400,469900)	Mt	469650	501	0.077291
(469496,469995)(469500,469999)(469500,470000)	Mt	469750	501	0.077241
(469596,470095)(469600,470099)(469600,470100)	Mt	469850	501	0.073451
(469696,470195)(469700,470199)(469700,470200)	Mt	469950	501	0.080628
(469796,470295)(469800,470299)(469800,470300)	Mt	470050	501	0.079939
(469896,470395)(469900,470399)(469900,470400)	Mt	470150	501	0.075664
(469996,470495)(470000,470499)(470000,470500)	Mt	470250	501	0.072704
(470096,470595)(470100,470599)(470100,470600)	Mt	470350	501	0.072897
(470196,470695)(470200,470699)(470200,470700)	Mt	470450	501	0.059710
(470296,470795)(470300,470799)(470300,470800)	Mt	470550	501	0.054926
(470396,470895)(470400,470899)(470400,470900)	Mt	470650	501	0.061253
(470496,470995)(470500,470999)(470500,471000)	Mt	470750	501	0.058289
(470596,471095)(470600,471099)(470600,471100)	Mt	470850	501	0.063393
(470696,471195)(470700,471199)(470700,471200)	Mt	470950	501	0.071397
(470796,471295)(470800,471299)(470800,471300)	Mt	471050	501	0.077434
(470896,471395)(470900,471399)(470900,471400)	Mt	471150	501	0.074982
(470996,471495)(471000,471499)(471000,471500)	Mt	471250	501	0.079299
(471096,471595)(471100,471599)(471100,471600)	Mt	471350	501	0.070776
(471196,471695)(471200,471699)(471200,471700)	Mt	471450	501	0.078637
(471296,471795)(471300,471799)(471300,471800)	Mt	471550	501	0.071468
(471396,471895)(471400,471899)(471400,471900)	Mt	471650	501	0.075312
(471496,471995)(471500,471999)(471500,472000)	Mt	471750	501	0.067874
(471596,472095)(471600,472099)(471600,472100)	Mt	471850	501	0.075513
(471696,472195)(471700,472199)(471700,472200)	Mt	471950	501	0.068356
(471796,472295)(471800,472299)(471800,472300)	Mt	472050	501	0.069084
(471896,472395)(471900,472399)(471900,472400)	Mt	472150	501	0.066218
(471996,472495)(472000,472499)(472000,472500)	Mt	472250	501	0.069522
(472096,472595)(472100,472599)(472100,472600)	Mt	472350	501	0.060328
(472196,472695)(472200,472699)(472200,472700)	Mt	472450	501	0.059354
(472296,472795)(472300,472799)(472300,472800)	Mt	472550	501	0.064253
(472396,472895)(472400,472899)(472400,472900)	Mt	472650	501	0.065182
(472496,472995)(472500,472999)(472500,473000)	Mt	472750	501	0.064962
(472596,473095)(472600,473099)(472600,473100)	Mt	472850	501	0.071264
(472696,473195)(472700,473199)(472700,473200)	Mt	472950	501	0.074855
(472796,473295)(472800,473299)(472800,473300)	Mt	473050	501	0.073081
(472896,473395)(472900,473399)(472900,473400)	Mt	473150	501	0.073971
(472996,473495)(473000,473499)(473000,473500)	Mt	473250	501	0.078811
(473096,473595)(473100,473599)(473100,473600)	Mt	473350	501	0.077364
(473196,473695)(473200,473699)(473200,473700)	Mt	473450	501	0.077690
(473296,473795)(473300,473799)(473300,473800)	Mt	473550	501	0.082761
(473396,473895)(473400,473899)(473400,473900)	Mt	473650	501	0.081039
(473496,473995)(473500,473999)(473500,474000)	Mt	473750	501	0.074817
(473596,474095)(473600,474099)(473600,474100)	Mt	473850	501	0.076657
(473696,474195)(473700,474199)(473700,474200)	Mt	473950	501	0.075428
(473796,474295)(473800,474299)(473800,474300)	Mt	474050	501	0.067591
(473896,474395)(473900,474399)(473900,474400)	Mt	474150	501	0.067390
(473996,474495)(474000,474499)(474000,474500)	Mt	474250	501	0.072081
(474096,474595)(474100,474599)(474100,474600)	Mt	474350	501	0.068054
(474196,474695)(474200,474699)(474200,474700)	Mt	474450	501	0.070619
(474296,474795)(474300,474799)(474300,474800)	Mt	474550	501	0.070596
(474396,474895)(474400,474899)(474400,474900)	Mt	474650	501	0.072585
(474496,474995)(474500,474999)(474500,475000)	Mt	474750	501	0.068159
(474596,475095)(474600,475099)(474600,475100)	Mt	474850	501	0.067258
(474696,475195)(474700,475199)(474700,475200)	Mt	474950	501	0.064886
(474796,475295)(474800,475299)(474800,475300)	Mt	475050	501	0.065272
(474896,475395)(474900,475399)(474900,475400)	Mt	475150	501	0.066287
(474996,475495)(475000,475499)(475000,475500)	Mt	475250	501	0.069789
(475096,475595)(475100,475599)(475100,475600)	Mt	475350	501	0.074365
(475196,475695)(475200,475699)(475200,475700)	Mt	475450	501	0.073834
(475296,475795)(475300,475799)(475300,475800)	Mt	475550	501	0.078988
(475396,475895)(475400,475899)(475400,475900)	Mt	475650	501	0.082287
(475496,475995)(475500,475999)(475500,476000)	Mt	475750	501	0.087433
(475596,476095)(475600,476099)(475600,476100)	Mt	475850	501	0.086287
(475696,476195)(475700,476199)(475700,476200)	Mt	475950	501	0.091819
(475796,476295)(475800,476299)(475800,476300)	Mt	476050	501	0.090893
(475896,476395)(475900,476399)(475900,476400)	Mt	476150	501	0.088139
(475996,476495)(476000,476499)(476000,476500)	Mt	476250	501	0.083732
(476096,476595)(476100,476599)(476100,476600)	Mt	476350	501	0.084437
(476196,476695)(476200,476699)(476200,476700)	Mt	476450	501	0.078892
(476296,476795)(476300,476799)(476300,476800)	Mt	476550	501	0.077269
(476396,476895)(476400,476899)(476400,476900)	Mt	476650	501	0.078697
(476496,476995)(476500,476999)(476500,477000)	Mt	476750	501	0.076462
(476596,477095)(476600,477099)(476600,477100)	Mt	476850	501	0.075852
(476696,477195)(476700,477199)(476700,477200)	Mt	476950	501	0.078315
(476796,477295)(476800,477299)(476800,477300)	Mt	477050	501	0.074771
(476896,477395)(476900,477399)(476900,477400)	Mt	477150	501	0.068195
(476996,477495)(477000,477499)(477000,477500)	Mt	477250	501	0.065198
(477096,477595)(477100,477599)(477100,477600)	Mt	477350	501	0.066018
(477196,477695)(477200,477699)(477200,477700)	Mt	477450	501	0.066125
(477296,477795)(477300,477799)(477300,477800)	Mt	477550	501	0.070360
(477396,477895)(477400,477899)(477400,477900)	Mt	477650	501	0.071251
(477496,477995)(477500,477999)(477500,478000)	Mt	477750	501	0.073117
(477596,478095)(477600,478099)(477600,478100)	Mt	477850	501	0.068624
(477696,478195)(477700,478199)(477700,478200)	Mt	477950	501	0.069371
(477796,478295)(477800,478299)(477800,478300)	Mt	478050	501	0.065798
(477896,478395)(477900,478399)(477900,478400)	Mt	478150	501	0.064808
(477996,478495)(478000,478499)(478000,478500)	Mt	478250	501	0.067549
(478096,478595)(478100,478599)(478100,478600)	Mt	478350	501	0.068523
(478196,478695)(478200,478699)(478200,478700)	Mt	478450	501	0.071048
(478296,478795)(478300,478799)(478300,478800)	Mt	478550	501	0.073801
(478396,478895)(478400,478899)(478400,478900)	Mt	478650	501	0.071865
(478496,478995)(478500,478999)(478500,479000)	Mt	478750	501	0.068247
(478596,479095)(478600,479099)(478600,479100)	Mt	478850	501	0.073366
(478696,479195)(478700,479199)(478700,479200)	Mt	478950	501	0.064856
(478796,479295)(478800,479299)(478800,479300)	Mt	479050	501	0.060704
(478896,479395)(478900,479399)(478900,479400)	Mt	479150	501	0.063422
(478996,479495)(479000,479499)(479000,479500)	Mt	479250	501	0.064065
(479096,479595)(479100,479599)(479100,479600)	Mt	479350	501	0.061064
(479196,479695)(479200,479699)(479200,479700)	Mt	479450	501	0.066984
(479296,479795)(479300,479799)(479300,479800)	Mt	479550	501	0.071308
(479396,479895)(479400,479899)(479400,479900)	Mt	479650	501	0.070271
(479496,479995)(479500,479999)(479500,480000)	Mt	479750	501	0.070480
(479596,480095)(479600,480099)(479600,480100)	Mt	479850	501	0.067165
(479696,480195)(479700,480199)(479700,480200)	Mt	479950	501	0.065576
(479796,480295)(479800,480299)(479800,480300)	Mt	480050	501	0.072369
(479896,480395)(479900,480399)(479900,480400)	Mt	480150	501	0.073294
(479996,480495)(480000,480499)(480000,480500)	Mt	480250	501	0.081200
(480096,480595)(480100,480599)(480100,480600)	Mt	480350	501	0.082579
(480196,480695)(480200,480699)(480200,480700)	Mt	480450	501	0.080551
(480296,480795)(480300,480799)(480300,480800)	Mt	480550	501	0.079756
(480396,480895)(480400,480899)(480400,480900)	Mt	480650	501	0.081592
(480496,480995)(480500,480999)(480500,481000)	Mt	480750	501	0.074608
(480596,481095)(480600,481099)(480600,481100)	Mt	480850	501	0.083497
(480696,481195)(480700,481199)(480700,481200)	Mt	480950	501	0.083112
(480796,481295)(480800,481299)(480800,481300)	Mt	481050	501	0.075389
